suite,algorithm,event_aware,map,sequence,bucket_mode,buckets_x,buckets_y,threshold,noise_std,slip_probability,step_size,horizon,start_x,start_y,seeds,train_episodes,eval_episodes,success_mean,success_min,success_max,average_length_mean,first_perfect_eval_episode_mean,training_successes_mean,training_failures_mean,event_count_means,source
continuous_frozen_lake_abc_algorithm_comparison,QL,True,map1,ABC,uniform,10,10,8,0.0,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,0.000000,0.000000,0.000000,,,,0.000000,997.800000,"{""A"": 350.6, ""B"": 1893.6, ""C"": 1, ""hole"": 997.8}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
continuous_frozen_lake_abc_algorithm_comparison,QRM,True,map1,ABC,uniform,10,10,8,0.0,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,0.000000,0.000000,0.000000,,,,0.000000,997.800000,"{""A"": 350.6, ""B"": 1893.6, ""C"": 1, ""hole"": 997.8}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
continuous_frozen_lake_abc_algorithm_comparison,RMAX,True,map1,ABC,uniform,10,10,8,0.0,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,0.800000,0.000000,1.000000,45.510000,425.000000,657.200000,473.400000,"{""A"": 2476.4, ""B"": 1373.8, ""C"": 791.4, ""hole"": 473.4}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
continuous_frozen_lake_abc_algorithm_comparison,QRMAX,True,map1,ABC,uniform,10,10,8,0.0,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,1.000000,1.000000,1.000000,45.920000,200.000000,1024.800000,172.000000,"{""A"": 2831.6, ""B"": 1089.4, ""C"": 1100.4, ""hole"": 172}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
continuous_frozen_lake_light_noise_comparison,QL,True,map1,ABC,uniform,10,10,8,0.01,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,0.000000,0.000000,0.000000,,,,0.000000,1003.200000,"{""A"": 368.8, ""B"": 1816, ""C"": 1, ""hole"": 1003.2}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
continuous_frozen_lake_light_noise_comparison,QRM,True,map1,ABC,uniform,10,10,8,0.01,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,0.000000,0.000000,0.000000,,,,0.000000,1003.200000,"{""A"": 368.8, ""B"": 1816, ""C"": 1, ""hole"": 1003.2}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
continuous_frozen_lake_light_noise_comparison,QRMAX,True,map1,ABC,uniform,10,10,8,0.01,0.0,0.65,180,5,0,2000 2001 2002 2003 2004,1200,50,0.976000,0.960000,1.000000,45.554000,230.000000,1000.200000,196.400000,"{""A"": 1931, ""B"": 1103.8, ""C"": 1080.4, ""hole"": 196.4}",local sweep with multiagent-rl-rm commit c1c379ce57573f075de7c25e346d665b4475ded3
